,u,v
0,133,405
1,133,406
2,133,407
3,133,408
4,133,430
5,133,431
6,134,405
7,134,406
8,134,407
9,134,408
10,134,410
11,134,421
12,134,422
13,134,430
14,134,431
15,134,432
16,134,433
17,134,434
18,135,405
19,135,406
20,135,407
21,135,408
22,135,409
23,135,410
24,135,420
25,135,421
26,135,422
27,135,423
28,135,424
29,135,425
30,135,426
31,135,430
32,135,431
33,135,432
34,135,433
35,135,434
36,136,405
37,136,406
38,136,407
39,136,408
40,136,409
41,136,410
42,136,411
43,136,419
44,136,420
45,136,421
46,136,422
47,136,423
48,136,424
49,136,425
50,136,426
51,136,429
52,136,430
53,136,431
54,136,432
55,136,433
56,136,434
57,136,435
58,137,405
59,137,406
60,137,407
61,137,408
62,137,409
63,137,410
64,137,411
65,137,419
66,137,420
67,137,421
68,137,422
69,137,423
70,137,424
71,137,425
72,137,426
73,137,427
74,137,428
75,137,429
76,137,430
77,137,431
78,137,432
79,137,433
80,137,434
81,137,435
82,138,405
83,138,406
84,138,407
85,138,408
86,138,409
87,138,410
88,138,411
89,138,412
90,138,418
91,138,419
92,138,420
93,138,421
94,138,422
95,138,423
96,138,424
97,138,425
98,138,426
99,138,427
100,138,428
101,138,429
102,138,430
103,138,431
104,138,432
105,138,433
106,138,434
107,138,435
108,138,436
109,139,404
110,139,405
111,139,406
112,139,407
113,139,408
114,139,409
115,139,410
116,139,411
117,139,412
118,139,418
119,139,419
120,139,420
121,139,421
122,139,422
123,139,423
124,139,424
125,139,425
126,139,426
127,139,427
128,139,428
129,139,429
130,139,430
131,139,431
132,139,432
133,139,433
134,139,434
135,139,435
136,139,436
137,140,404
138,140,405
139,140,406
140,140,407
141,140,408
142,140,409
143,140,410
144,140,411
145,140,412
146,140,413
147,140,418
148,140,419
149,140,420
150,140,421
151,140,422
152,140,423
153,140,424
154,140,425
155,140,426
156,140,427
157,140,428
158,140,429
159,140,430
160,140,431
161,140,432
162,140,433
163,140,434
164,140,435
165,140,436
166,140,437
167,140,438
168,140,439
169,141,404
170,141,405
171,141,406
172,141,407
173,141,408
174,141,409
175,141,410
176,141,411
177,141,412
178,141,413
179,141,418
180,141,419
181,141,420
182,141,421
183,141,422
184,141,423
185,141,424
186,141,425
187,141,426
188,141,427
189,141,428
190,141,429
191,141,430
192,141,431
193,141,432
194,141,433
195,141,434
196,141,435
197,141,436
198,141,437
199,141,438
200,141,439
201,141,440
202,142,404
203,142,405
204,142,406
205,142,407
206,142,408
207,142,409
208,142,410
209,142,411
210,142,412
211,142,413
212,142,414
213,142,418
214,142,419
215,142,420
216,142,421
217,142,422
218,142,423
219,142,424
220,142,425
221,142,426
222,142,427
223,142,428
224,142,429
225,142,430
226,142,431
227,142,432
228,142,433
229,142,434
230,142,435
231,142,436
232,142,437
233,142,438
234,142,439
235,142,440
236,142,441
237,143,404
238,143,405
239,143,406
240,143,407
241,143,408
242,143,409
243,143,410
244,143,411
245,143,412
246,143,413
247,143,414
248,143,418
249,143,419
250,143,420
251,143,421
252,143,422
253,143,423
254,143,424
255,143,425
256,143,426
257,143,427
258,143,428
259,143,429
260,143,430
261,143,431
262,143,432
263,143,433
264,143,434
265,143,435
266,143,436
267,143,437
268,143,438
269,143,439
270,143,440
271,143,441
272,144,404
273,144,405
274,144,406
275,144,407
276,144,408
277,144,409
278,144,410
279,144,411
280,144,412
281,144,413
282,144,414
283,144,417
284,144,418
285,144,419
286,144,420
287,144,421
288,144,422
289,144,423
290,144,424
291,144,425
292,144,426
293,144,427
294,144,428
295,144,429
296,144,430
297,144,431
298,144,432
299,144,433
300,144,434
301,144,435
302,144,436
303,144,437
304,144,438
305,144,439
306,144,440
307,144,441
308,145,403
309,145,404
310,145,405
311,145,406
312,145,407
313,145,408
314,145,409
315,145,410
316,145,411
317,145,412
318,145,413
319,145,414
320,145,415
321,145,416
322,145,417
323,145,418
324,145,419
325,145,420
326,145,421
327,145,422
328,145,423
329,145,424
330,145,425
331,145,426
332,145,427
333,145,428
334,145,429
335,145,430
336,145,431
337,145,432
338,145,433
339,145,434
340,145,435
341,145,436
342,145,437
343,145,438
344,145,439
345,145,440
346,145,441
347,146,402
348,146,403
349,146,404
350,146,405
351,146,406
352,146,407
353,146,408
354,146,409
355,146,410
356,146,411
357,146,412
358,146,413
359,146,414
360,146,415
361,146,416
362,146,417
363,146,418
364,146,419
365,146,420
366,146,421
367,146,422
368,146,423
369,146,424
370,146,425
371,146,426
372,146,427
373,146,428
374,146,429
375,146,430
376,146,431
377,146,432
378,146,433
379,146,434
380,146,435
381,146,436
382,146,437
383,146,438
384,146,439
385,146,440
386,146,441
387,147,400
388,147,401
389,147,402
390,147,403
391,147,404
392,147,405
393,147,406
394,147,407
395,147,408
396,147,409
397,147,410
398,147,411
399,147,412
400,147,413
401,147,414
402,147,416
403,147,417
404,147,418
405,147,419
406,147,420
407,147,421
408,147,422
409,147,423
410,147,424
411,147,425
412,147,426
413,147,427
414,147,428
415,147,429
416,147,430
417,147,431
418,147,432
419,147,433
420,147,434
421,147,435
422,147,436
423,147,437
424,147,438
425,147,439
426,147,440
427,147,441
428,148,399
429,148,400
430,148,401
431,148,402
432,148,403
433,148,404
434,148,405
435,148,406
436,148,407
437,148,408
438,148,409
439,148,410
440,148,411
441,148,412
442,148,413
443,148,414
444,148,416
445,148,417
446,148,418
447,148,419
448,148,420
449,148,421
450,148,422
451,148,423
452,148,424
453,148,425
454,148,426
455,148,427
456,148,428
457,148,429
458,148,430
459,148,431
460,148,432
461,148,433
462,148,434
463,148,435
464,148,436
465,148,437
466,148,438
467,148,439
468,148,440
469,148,441
470,149,398
471,149,399
472,149,400
473,149,401
474,149,402
475,149,403
476,149,404
477,149,405
478,149,406
479,149,407
480,149,408
481,149,409
482,149,410
483,149,411
484,149,412
485,149,413
486,149,414
487,149,416
488,149,417
489,149,418
490,149,419
491,149,420
492,149,421
493,149,422
494,149,423
495,149,424
496,149,425
497,149,426
498,149,427
499,149,428
500,149,429
501,149,430
502,149,431
503,149,432
504,149,433
505,149,434
506,149,435
507,149,436
508,149,437
509,149,438
510,149,439
511,149,440
512,149,441
513,150,376
514,150,377
515,150,378
516,150,379
517,150,380
518,150,381
519,150,382
520,150,383
521,150,397
522,150,398
523,150,399
524,150,400
525,150,401
526,150,402
527,150,403
528,150,404
529,150,405
530,150,406
531,150,407
532,150,408
533,150,409
534,150,410
535,150,411
536,150,412
537,150,413
538,150,414
539,150,415
540,150,416
541,150,417
542,150,418
543,150,419
544,150,420
545,150,421
546,150,422
547,150,423
548,150,424
549,150,425
550,150,426
551,150,427
552,150,428
553,150,429
554,150,430
555,150,431
556,150,432
557,150,433
558,150,434
559,150,435
560,150,436
561,150,437
562,150,438
563,150,439
564,150,440
565,150,441
566,151,374
567,151,375
568,151,376
569,151,377
570,151,378
571,151,379
572,151,380
573,151,381
574,151,382
575,151,383
576,151,384
577,151,385
578,151,396
579,151,397
580,151,398
581,151,399
582,151,400
583,151,401
584,151,402
585,151,403
586,151,404
587,151,405
588,151,406
589,151,407
590,151,408
591,151,409
592,151,410
593,151,411
594,151,412
595,151,413
596,151,414
597,151,415
598,151,416
599,151,417
600,151,418
601,151,419
602,151,420
603,151,421
604,151,422
605,151,423
606,151,424
607,151,425
608,151,426
609,151,427
610,151,428
611,151,429
612,151,430
613,151,431
614,151,432
615,151,433
616,151,434
617,151,435
618,151,436
619,151,437
620,151,438
621,151,439
622,151,440
623,151,441
624,152,373
625,152,374
626,152,375
627,152,376
628,152,377
629,152,378
630,152,379
631,152,380
632,152,381
633,152,382
634,152,383
635,152,384
636,152,385
637,152,386
638,152,396
639,152,397
640,152,398
641,152,399
642,152,400
643,152,401
644,152,402
645,152,403
646,152,404
647,152,405
648,152,406
649,152,407
650,152,408
651,152,409
652,152,410
653,152,411
654,152,412
655,152,413
656,152,414
657,152,415
658,152,416
659,152,417
660,152,418
661,152,419
662,152,420
663,152,421
664,152,422
665,152,423
666,152,424
667,152,425
668,152,426
669,152,427
670,152,428
671,152,429
672,152,430
673,152,431
674,152,432
675,152,433
676,152,434
677,152,435
678,152,436
679,152,437
680,152,438
681,152,439
682,152,440
683,152,441
684,152,442
685,153,372
686,153,373
687,153,374
688,153,375
689,153,376
690,153,377
691,153,378
692,153,379
693,153,380
694,153,381
695,153,382
696,153,383
697,153,384
698,153,385
699,153,386
700,153,395
701,153,396
702,153,397
703,153,398
704,153,399
705,153,400
706,153,401
707,153,402
708,153,403
709,153,404
710,153,405
711,153,406
712,153,407
713,153,408
714,153,409
715,153,410
716,153,411
717,153,412
718,153,413
719,153,414
720,153,415
721,153,416
722,153,417
723,153,418
724,153,419
725,153,420
726,153,421
727,153,422
728,153,423
729,153,424
730,153,425
731,153,426
732,153,427
733,153,428
734,153,429
735,153,430
736,153,431
737,153,432
738,153,433
739,153,434
740,153,435
741,153,436
742,153,437
743,153,438
744,153,439
745,153,440
746,153,441
747,153,442
748,154,371
749,154,372
750,154,373
751,154,374
752,154,375
753,154,376
754,154,377
755,154,378
756,154,379
757,154,380
758,154,381
759,154,382
760,154,383
761,154,384
762,154,385
763,154,386
764,154,387
765,154,388
766,154,393
767,154,394
768,154,395
769,154,396
770,154,397
771,154,398
772,154,399
773,154,400
774,154,401
775,154,402
776,154,403
777,154,404
778,154,405
779,154,406
780,154,407
781,154,408
782,154,409
783,154,410
784,154,411
785,154,412
786,154,413
787,154,414
788,154,415
789,154,416
790,154,417
791,154,418
792,154,419
793,154,420
794,154,421
795,154,422
796,154,423
797,154,424
798,154,425
799,154,426
800,154,427
801,154,428
802,154,429
803,154,430
804,154,431
805,154,432
806,154,433
807,154,434
808,154,435
809,154,436
810,154,437
811,154,438
812,154,439
813,154,440
814,154,441
815,154,442
816,155,371
817,155,372
818,155,373
819,155,374
820,155,375
821,155,376
822,155,377
823,155,378
824,155,379
825,155,380
826,155,381
827,155,382
828,155,383
829,155,384
830,155,385
831,155,386
832,155,387
833,155,388
834,155,393
835,155,394
836,155,395
837,155,396
838,155,397
839,155,398
840,155,399
841,155,400
842,155,401
843,155,402
844,155,403
845,155,404
846,155,405
847,155,406
848,155,407
849,155,408
850,155,409
851,155,410
852,155,411
853,155,412
854,155,413
855,155,414
856,155,415
857,155,416
858,155,417
859,155,418
860,155,419
861,155,420
862,155,421
863,155,422
864,155,423
865,155,424
866,155,425
867,155,426
868,155,427
869,155,428
870,155,429
871,155,430
872,155,431
873,155,432
874,155,433
875,155,434
876,155,435
877,155,436
878,155,437
879,155,438
880,155,439
881,155,440
882,155,441
883,155,442
884,156,371
885,156,372
886,156,373
887,156,374
888,156,375
889,156,376
890,156,377
891,156,378
892,156,379
893,156,380
894,156,381
895,156,382
896,156,383
897,156,384
898,156,385
899,156,386
900,156,387
901,156,388
902,156,392
903,156,393
904,156,394
905,156,395
906,156,396
907,156,397
908,156,398
909,156,399
910,156,400
911,156,401
912,156,402
913,156,403
914,156,404
915,156,405
916,156,406
917,156,407
918,156,408
919,156,409
920,156,410
921,156,411
922,156,412
923,156,413
924,156,414
925,156,415
926,156,416
927,156,417
928,156,418
929,156,419
930,156,420
931,156,421
932,156,422
933,156,423
934,156,424
935,156,425
936,156,426
937,156,427
938,156,428
939,156,429
940,156,430
941,156,431
942,156,432
943,156,433
944,156,434
945,156,435
946,156,436
947,156,437
948,156,438
949,156,439
950,156,440
951,156,441
952,156,442
953,157,370
954,157,371
955,157,372
956,157,373
957,157,374
958,157,375
959,157,376
960,157,377
961,157,378
962,157,379
963,157,380
964,157,381
965,157,382
966,157,383
967,157,384
968,157,385
969,157,386
970,157,387
971,157,388
972,157,392
973,157,393
974,157,394
975,157,395
976,157,396
977,157,397
978,157,398
979,157,399
980,157,400
981,157,401
982,157,402
983,157,403
984,157,404
985,157,405
986,157,406
987,157,407
988,157,408
989,157,409
990,157,410
991,157,411
992,157,412
993,157,413
994,157,414
995,157,415
996,157,416
997,157,417
998,157,418
999,157,419
1000,157,420
1001,157,421
1002,157,422
1003,157,423
1004,157,424
1005,157,425
1006,157,426
1007,157,427
1008,157,428
1009,157,429
1010,157,430
1011,157,431
1012,157,432
1013,157,433
1014,157,434
1015,157,435
1016,157,436
1017,157,437
1018,157,438
1019,157,439
1020,157,440
1021,157,441
1022,157,442
1023,157,443
1024,158,370
1025,158,371
1026,158,372
1027,158,373
1028,158,374
1029,158,375
1030,158,376
1031,158,377
1032,158,378
1033,158,379
1034,158,380
1035,158,381
1036,158,382
1037,158,383
1038,158,384
1039,158,385
1040,158,386
1041,158,387
1042,158,388
1043,158,389
1044,158,391
1045,158,392
1046,158,393
1047,158,394
1048,158,395
1049,158,396
1050,158,397
1051,158,398
1052,158,399
1053,158,400
1054,158,401
1055,158,402
1056,158,403
1057,158,404
1058,158,405
1059,158,406
1060,158,407
1061,158,408
1062,158,409
1063,158,410
1064,158,411
1065,158,412
1066,158,413
1067,158,414
1068,158,415
1069,158,416
1070,158,417
1071,158,418
1072,158,419
1073,158,420
1074,158,421
1075,158,422
1076,158,423
1077,158,424
1078,158,425
1079,158,426
1080,158,427
1081,158,428
1082,158,429
1083,158,430
1084,158,431
1085,158,432
1086,158,433
1087,158,434
1088,158,435
1089,158,436
1090,158,437
1091,158,438
1092,158,439
1093,158,440
1094,158,441
1095,158,442
1096,158,443
1097,159,370
1098,159,371
1099,159,372
1100,159,373
1101,159,374
1102,159,375
1103,159,376
1104,159,377
1105,159,378
1106,159,379
1107,159,380
1108,159,381
1109,159,382
1110,159,383
1111,159,384
1112,159,385
1113,159,386
1114,159,387
1115,159,388
1116,159,389
1117,159,390
1118,159,391
1119,159,392
1120,159,393
1121,159,394
1122,159,395
1123,159,396
1124,159,397
1125,159,398
1126,159,399
1127,159,400
1128,159,401
1129,159,402
1130,159,403
1131,159,404
1132,159,405
1133,159,406
1134,159,407
1135,159,408
1136,159,409
1137,159,410
1138,159,411
1139,159,412
1140,159,413
