,u,v
0,127,385
1,127,386
2,127,389
3,127,391
4,127,393
5,127,394
6,127,395
7,128,385
8,128,386
9,128,387
10,128,388
11,128,389
12,128,390
13,128,391
14,128,392
15,128,393
16,128,394
17,128,395
18,129,385
19,129,386
20,129,387
21,129,388
22,129,389
23,129,390
24,129,391
25,129,392
26,129,393
27,129,394
28,129,395
29,129,396
30,130,384
31,130,385
32,130,386
33,130,387
34,130,388
35,130,389
36,130,390
37,130,391
38,130,392
39,130,393
40,130,394
41,130,395
42,130,396
43,130,397
44,131,384
45,131,385
46,131,386
47,131,387
48,131,388
49,131,389
50,131,390
51,131,391
52,131,392
53,131,393
54,131,394
55,131,395
56,131,396
57,131,397
58,132,384
59,132,385
60,132,386
61,132,387
62,132,388
63,132,389
64,132,390
65,132,391
66,132,392
67,132,393
68,132,394
69,132,395
70,132,396
71,132,397
72,133,383
73,133,384
74,133,385
75,133,386
76,133,387
77,133,388
78,133,389
79,133,390
80,133,391
81,133,392
82,133,393
83,133,394
84,133,395
85,133,396
86,133,397
87,133,398
88,133,414
89,133,415
90,133,416
91,133,417
92,133,418
93,133,419
94,134,384
95,134,385
96,134,386
97,134,387
98,134,388
99,134,389
100,134,390
101,134,391
102,134,392
103,134,393
104,134,394
105,134,395
106,134,396
107,134,397
108,134,398
109,134,413
110,134,414
111,134,415
112,134,416
113,134,417
114,134,418
115,134,419
116,135,384
117,135,385
118,135,386
119,135,387
120,135,388
121,135,389
122,135,390
123,135,391
124,135,392
125,135,393
126,135,394
127,135,395
128,135,396
129,135,397
130,135,398
131,135,413
132,135,414
133,135,415
134,135,416
135,135,417
136,135,418
137,135,419
138,136,383
139,136,384
140,136,385
141,136,386
142,136,387
143,136,388
144,136,389
145,136,390
146,136,391
147,136,392
148,136,393
149,136,394
150,136,395
151,136,396
152,136,397
153,136,398
154,136,399
155,136,400
156,136,412
157,136,413
158,136,414
159,136,415
160,136,416
161,136,417
162,136,418
163,136,419
164,137,383
165,137,384
166,137,385
167,137,386
168,137,387
169,137,388
170,137,389
171,137,390
172,137,391
173,137,392
174,137,393
175,137,394
176,137,395
177,137,396
178,137,397
179,137,398
180,137,399
181,137,400
182,137,403
183,137,412
184,137,413
185,137,414
186,137,415
187,137,416
188,137,417
189,137,418
190,137,419
191,138,383
192,138,384
193,138,385
194,138,386
195,138,387
196,138,388
197,138,389
198,138,390
199,138,391
200,138,392
201,138,393
202,138,394
203,138,395
204,138,396
205,138,397
206,138,398
207,138,399
208,138,400
209,138,401
210,138,413
211,138,414
212,138,415
213,138,416
214,138,417
215,139,381
216,139,382
217,139,383
218,139,384
219,139,385
220,139,386
221,139,387
222,139,388
223,139,389
224,139,390
225,139,391
226,139,392
227,139,393
228,139,394
229,139,395
230,139,396
231,139,397
232,139,398
