,u,v
0,129,372
1,129,373
2,129,374
3,129,375
4,129,376
5,129,377
6,129,378
7,129,379
8,129,380
9,130,370
10,130,371
11,130,372
12,130,373
13,130,374
14,130,375
15,130,376
16,130,377
17,130,378
18,130,379
19,130,380
20,130,381
21,130,382
22,130,385
23,130,386
24,130,387
25,130,388
26,130,389
27,130,390
28,130,391
29,130,392
30,130,393
31,130,394
32,130,395
33,130,398
34,130,399
35,130,400
36,130,401
37,131,368
38,131,369
39,131,370
40,131,371
41,131,372
42,131,373
43,131,374
44,131,375
45,131,376
46,131,377
47,131,378
48,131,379
49,131,380
50,131,381
51,131,382
52,131,383
53,131,384
54,131,385
55,131,386
56,131,387
57,131,388
58,131,389
59,131,390
60,131,391
61,131,392
62,131,393
63,131,394
64,131,395
65,131,396
66,131,397
67,131,398
68,131,399
69,131,400
70,131,401
71,131,402
72,131,403
73,131,404
74,131,405
75,131,406
76,131,407
77,131,408
78,131,438
79,131,439
80,131,440
81,132,367
82,132,368
83,132,369
84,132,370
85,132,371
86,132,372
87,132,373
88,132,374
89,132,375
90,132,376
91,132,377
92,132,378
93,132,379
94,132,380
95,132,381
96,132,382
97,132,383
98,132,384
99,132,385
100,132,386
101,132,387
102,132,388
103,132,389
104,132,390
105,132,391
106,132,392
107,132,393
108,132,394
109,132,395
110,132,396
111,132,397
112,132,398
113,132,399
114,132,400
115,132,401
116,132,402
117,132,403
118,132,404
119,132,405
120,132,406
121,132,407
122,132,408
123,132,409
124,132,410
125,132,411
126,132,412
127,132,413
128,132,435
129,132,436
130,132,437
131,132,438
132,132,439
133,132,440
134,132,441
135,133,366
136,133,367
137,133,368
138,133,369
139,133,370
140,133,371
141,133,372
142,133,373
143,133,374
144,133,375
145,133,376
146,133,377
147,133,378
148,133,379
149,133,380
150,133,381
151,133,382
152,133,383
153,133,384
154,133,385
155,133,386
156,133,387
157,133,388
158,133,389
159,133,390
160,133,391
161,133,392
162,133,393
163,133,394
164,133,395
165,133,396
166,133,397
167,133,398
168,133,399
169,133,400
170,133,401
171,133,402
172,133,403
173,133,404
174,133,405
175,133,406
176,133,407
177,133,408
178,133,409
179,133,410
180,133,411
181,133,412
182,133,413
183,133,414
184,133,423
185,133,424
186,133,425
187,133,426
188,133,427
189,133,428
190,133,429
191,133,430
192,133,431
193,133,432
194,133,433
195,133,434
196,133,435
197,133,436
198,133,437
199,133,438
200,133,439
201,133,440
202,133,441
203,133,442
204,134,364
205,134,365
206,134,366
207,134,367
208,134,368
209,134,369
210,134,370
211,134,371
212,134,372
213,134,373
214,134,374
215,134,375
216,134,376
217,134,377
218,134,378
219,134,379
220,134,380
221,134,381
222,134,382
223,134,383
224,134,384
225,134,385
226,134,386
227,134,387
228,134,388
229,134,389
230,134,390
231,134,391
232,134,392
233,134,393
234,134,394
235,134,395
236,134,396
237,134,397
238,134,398
239,134,399
240,134,400
241,134,401
242,134,402
243,134,403
244,134,404
245,134,405
246,134,406
247,134,407
248,134,408
249,134,409
250,134,410
251,134,411
252,134,412
253,134,413
254,134,414
255,134,415
256,134,416
257,134,417
258,134,418
259,134,419
260,134,422
261,134,423
262,134,424
263,134,425
264,134,426
265,134,427
266,134,428
267,134,429
268,134,430
269,134,431
270,134,432
271,134,433
272,134,434
273,134,435
274,134,436
275,134,437
276,134,438
277,134,439
278,134,440
279,134,441
280,134,442
281,134,443
282,135,363
283,135,364
284,135,365
285,135,366
286,135,367
287,135,368
288,135,369
289,135,370
290,135,371
291,135,372
292,135,373
293,135,374
294,135,375
295,135,376
296,135,377
297,135,378
298,135,379
299,135,380
300,135,381
301,135,382
302,135,383
303,135,384
304,135,385
305,135,386
306,135,387
307,135,388
308,135,389
309,135,390
310,135,391
311,135,392
312,135,393
313,135,394
314,135,395
315,135,396
316,135,397
317,135,398
318,135,399
319,135,400
320,135,401
321,135,402
322,135,403
323,135,404
324,135,405
325,135,406
326,135,407
327,135,408
328,135,409
329,135,410
330,135,411
331,135,412
332,135,413
333,135,414
334,135,415
335,135,416
336,135,417
337,135,418
338,135,419
339,135,420
340,135,421
341,135,422
342,135,423
343,135,424
344,135,425
345,135,426
346,135,427
347,135,428
348,135,429
349,135,430
350,135,431
351,135,432
352,135,433
353,135,434
354,135,435
355,135,436
356,135,437
357,135,438
358,135,439
359,135,440
360,135,441
361,135,442
362,135,443
363,136,362
364,136,363
365,136,364
366,136,365
367,136,366
368,136,367
369,136,368
370,136,369
371,136,370
372,136,371
373,136,372
374,136,373
375,136,374
376,136,375
377,136,376
378,136,377
379,136,378
380,136,379
381,136,380
382,136,381
383,136,382
384,136,383
385,136,384
386,136,385
387,136,386
388,136,387
389,136,388
390,136,389
391,136,390
392,136,391
393,136,392
394,136,393
395,136,394
396,136,395
397,136,396
398,136,397
399,136,398
400,136,399
401,136,400
402,136,401
403,136,402
404,136,403
405,136,404
406,136,405
407,136,406
408,136,407
409,136,408
410,136,409
411,136,410
412,136,411
413,136,412
414,136,413
415,136,414
416,136,415
417,136,416
418,136,417
419,136,418
420,136,419
421,136,420
422,136,421
423,136,422
424,136,423
425,136,424
426,136,425
427,136,426
428,136,427
429,136,428
430,136,429
431,136,430
432,136,431
433,136,432
434,136,433
435,136,434
436,136,435
437,136,436
438,136,437
439,136,438
440,136,439
441,136,440
442,136,441
443,136,442
444,136,443
445,136,444
446,137,362
447,137,363
448,137,364
449,137,365
450,137,366
451,137,367
452,137,368
453,137,369
454,137,370
455,137,371
456,137,372
457,137,373
458,137,374
459,137,375
460,137,376
461,137,377
462,137,378
463,137,379
464,137,380
465,137,381
466,137,382
467,137,383
468,137,384
469,137,385
470,137,386
471,137,387
472,137,388
473,137,389
474,137,390
475,137,391
476,137,392
477,137,393
478,137,394
479,137,395
480,137,396
481,137,397
482,137,398
483,137,399
484,137,400
485,137,401
486,137,402
487,137,403
488,137,404
489,137,405
490,137,406
491,137,407
492,137,408
493,137,409
494,137,410
495,137,411
496,137,412
497,137,413
498,137,414
499,137,415
500,137,416
501,137,417
502,137,418
503,137,419
504,137,420
505,137,421
506,137,422
507,137,423
508,137,424
509,137,425
510,137,426
511,137,427
512,137,428
513,137,429
514,137,430
515,137,431
516,137,432
517,137,433
518,137,434
519,137,435
520,137,436
521,137,437
522,137,438
523,137,439
524,137,440
525,137,441
526,137,442
527,137,443
528,137,444
529,138,361
530,138,362
531,138,363
532,138,364
533,138,365
534,138,366
535,138,367
536,138,368
537,138,369
538,138,370
539,138,371
540,138,372
541,138,373
542,138,374
543,138,375
544,138,376
545,138,377
546,138,378
547,138,379
548,138,380
549,138,381
550,138,382
551,138,383
552,138,384
553,138,385
554,138,386
555,138,387
556,138,388
557,138,389
558,138,390
559,138,391
560,138,392
561,138,393
562,138,394
563,138,395
564,138,396
565,138,397
566,138,398
567,138,399
568,138,400
569,138,401
570,138,402
571,138,403
572,138,404
573,138,405
574,138,406
575,138,407
576,138,408
577,138,409
578,138,410
579,138,411
580,138,412
581,138,413
582,138,414
583,138,415
584,138,416
585,138,417
586,138,418
587,138,419
588,138,420
589,138,421
590,138,422
591,138,423
592,138,424
593,138,425
594,138,426
595,138,427
596,138,428
597,138,429
598,138,430
599,138,431
600,138,432
601,138,433
602,138,434
603,138,435
604,138,436
605,138,437
606,138,438
607,138,439
608,138,440
609,138,441
610,138,442
611,138,443
612,138,444
613,139,361
614,139,362
615,139,363
616,139,364
617,139,365
618,139,366
619,139,367
620,139,368
621,139,369
622,139,370
623,139,371
624,139,372
625,139,373
626,139,374
627,139,375
628,139,376
629,139,377
630,139,378
631,139,379
632,139,380
633,139,381
634,139,382
635,139,383
636,139,384
637,139,385
638,139,386
639,139,387
640,139,388
641,139,389
642,139,390
643,139,391
644,139,392
645,139,393
646,139,394
647,139,395
648,139,396
649,139,397
650,139,398
651,139,399
652,139,400
653,139,401
654,139,402
655,139,403
656,139,404
657,139,405
658,139,406
659,139,407
660,139,408
661,139,409
662,139,410
663,139,411
664,139,412
665,139,413
666,139,414
667,139,415
668,139,416
669,139,417
670,139,418
671,139,419
672,139,420
673,139,421
674,139,422
675,139,423
676,139,424
677,139,425
678,139,426
679,139,427
680,139,428
681,139,429
682,139,430
683,139,431
684,139,432
685,139,433
686,139,434
687,139,435
688,139,436
689,139,437
690,139,438
691,139,439
692,139,440
693,139,441
694,139,442
695,139,443
696,139,444
697,140,360
698,140,361
699,140,362
700,140,363
701,140,364
702,140,365
703,140,366
704,140,367
705,140,368
706,140,369
707,140,370
708,140,371
709,140,372
710,140,373
711,140,374
712,140,375
713,140,376
714,140,377
715,140,378
716,140,379
717,140,380
718,140,381
719,140,382
720,140,383
721,140,384
722,140,385
723,140,386
724,140,387
725,140,388
726,140,389
727,140,390
728,140,391
729,140,392
730,140,393
731,140,394
732,140,395
733,140,396
734,140,397
735,140,398
736,140,399
737,140,400
738,140,401
739,140,402
740,140,403
741,140,404
742,140,405
743,140,406
744,140,407
745,140,408
746,140,409
747,140,410
748,140,411
749,140,412
750,140,413
751,140,414
752,140,415
753,140,416
754,140,417
755,140,418
756,140,419
757,140,420
758,140,421
759,140,422
760,140,423
761,140,424
762,140,425
763,140,426
764,140,427
765,140,428
766,140,429
767,140,430
768,140,431
769,140,432
770,140,433
771,140,434
772,140,435
773,140,436
774,140,437
775,140,438
776,140,439
777,140,440
778,140,441
779,140,442
780,140,443
781,140,444
782,141,359
783,141,360
784,141,361
785,141,362
786,141,363
787,141,364
788,141,365
789,141,366
790,141,367
791,141,368
792,141,369
793,141,370
794,141,371
795,141,372
796,141,373
797,141,374
798,141,375
799,141,376
800,141,377
801,141,378
802,141,379
803,141,380
804,141,381
805,141,382
806,141,383
807,141,384
808,141,385
809,141,386
810,141,387
811,141,388
812,141,389
813,141,390
814,141,391
815,141,392
816,141,393
817,141,394
818,141,395
819,141,396
820,141,397
821,141,398
822,141,399
823,141,400
824,141,401
825,141,402
826,141,403
827,141,404
828,141,405
829,141,406
830,141,407
831,141,408
832,141,409
833,141,410
834,141,411
835,141,412
836,141,413
837,141,414
838,141,415
839,141,416
840,141,417
841,141,418
842,141,419
843,141,420
844,141,421
845,141,422
846,141,423
847,141,424
848,141,425
849,141,426
850,141,427
851,141,428
852,141,429
853,141,430
854,141,431
855,141,432
856,141,433
857,141,434
858,141,435
859,141,436
860,141,437
861,141,438
862,141,439
863,141,440
864,141,441
865,141,442
