,u,v
0,130,372
1,130,373
2,130,374
3,130,375
4,130,376
5,130,377
6,130,378
7,130,379
8,130,380
9,131,371
10,131,372
11,131,373
12,131,374
13,131,375
14,131,376
15,131,377
16,131,378
17,131,379
18,131,380
19,131,381
20,131,382
21,131,383
22,131,436
23,131,437
24,131,438
25,131,439
26,131,440
27,131,441
28,131,442
29,132,369
30,132,370
31,132,371
32,132,372
33,132,373
34,132,374
35,132,375
36,132,376
37,132,377
38,132,378
39,132,379
40,132,380
41,132,381
42,132,382
43,132,383
44,132,384
45,132,385
46,132,386
47,132,387
48,132,388
49,132,389
50,132,390
51,132,391
52,132,392
53,132,393
54,132,394
55,132,395
56,132,434
57,132,435
58,132,436
59,132,437
60,132,438
61,132,439
62,132,440
63,132,441
64,132,442
65,132,443
66,133,367
67,133,368
68,133,369
69,133,370
70,133,371
71,133,372
72,133,373
73,133,374
74,133,375
75,133,376
76,133,377
77,133,378
78,133,379
79,133,380
80,133,381
81,133,382
82,133,383
83,133,384
84,133,385
85,133,386
86,133,387
87,133,388
88,133,389
89,133,390
90,133,391
91,133,392
92,133,393
93,133,394
94,133,395
95,133,406
96,133,407
97,133,408
98,133,409
99,133,410
100,133,433
101,133,434
102,133,435
103,133,436
104,133,437
105,133,438
106,133,439
107,133,440
108,133,441
109,133,442
110,133,443
111,133,444
112,134,365
113,134,366
114,134,367
115,134,368
116,134,369
117,134,370
118,134,371
119,134,372
120,134,373
121,134,374
122,134,375
123,134,376
124,134,377
125,134,378
126,134,379
127,134,380
128,134,381
129,134,382
130,134,383
131,134,384
132,134,385
133,134,386
134,134,387
135,134,388
136,134,389
137,134,390
138,134,391
139,134,392
140,134,393
141,134,394
142,134,395
143,134,396
144,134,397
145,134,398
146,134,399
147,134,400
148,134,401
149,134,402
150,134,403
151,134,404
152,134,405
153,134,406
154,134,407
155,134,408
156,134,409
157,134,410
158,134,411
159,134,412
160,134,413
161,134,414
162,134,415
163,134,416
164,134,417
165,134,418
166,134,423
167,134,424
168,134,425
169,134,426
170,134,427
171,134,428
172,134,429
173,134,430
174,134,431
175,134,432
176,134,433
177,134,434
178,134,435
179,134,436
180,134,437
181,134,438
182,134,439
183,134,440
184,134,441
185,134,442
186,134,443
187,134,444
188,135,363
189,135,364
190,135,365
191,135,366
192,135,367
193,135,368
194,135,369
195,135,370
196,135,371
197,135,372
198,135,373
199,135,374
200,135,375
201,135,376
202,135,377
203,135,378
204,135,379
205,135,380
206,135,381
207,135,382
208,135,383
209,135,384
210,135,385
211,135,386
212,135,387
213,135,388
214,135,389
215,135,390
216,135,391
217,135,392
218,135,393
219,135,394
220,135,395
221,135,396
222,135,397
223,135,398
224,135,399
225,135,400
226,135,401
227,135,402
228,135,403
229,135,404
230,135,405
231,135,406
232,135,407
233,135,408
234,135,409
235,135,410
236,135,411
237,135,412
238,135,413
239,135,414
240,135,415
241,135,416
242,135,417
243,135,418
244,135,419
245,135,420
246,135,421
247,135,422
248,135,423
249,135,424
250,135,425
251,135,426
252,135,427
253,135,428
254,135,429
255,135,430
256,135,431
257,135,432
258,135,433
259,135,434
260,135,435
261,135,436
262,135,437
263,135,438
264,135,439
265,135,440
266,135,441
267,135,442
268,135,443
269,135,444
270,136,362
271,136,363
272,136,364
273,136,365
274,136,366
275,136,367
276,136,368
277,136,369
278,136,370
279,136,371
280,136,372
281,136,373
282,136,374
283,136,375
284,136,376
285,136,377
286,136,378
287,136,379
288,136,380
289,136,381
290,136,382
291,136,383
292,136,384
293,136,385
294,136,386
295,136,387
296,136,388
297,136,389
298,136,390
299,136,391
300,136,392
301,136,393
302,136,394
303,136,395
304,136,396
305,136,397
306,136,398
307,136,399
308,136,400
309,136,401
310,136,402
311,136,403
312,136,404
313,136,405
314,136,406
315,136,407
316,136,408
317,136,409
318,136,410
319,136,411
320,136,412
321,136,413
322,136,414
323,136,415
324,136,416
325,136,417
326,136,418
327,136,419
328,136,420
329,136,421
330,136,422
331,136,423
332,136,424
333,136,425
334,136,426
335,136,427
336,136,428
337,136,429
338,136,430
339,136,431
340,136,432
341,136,433
342,136,434
343,136,435
344,136,436
345,136,437
346,136,438
347,136,439
348,136,440
349,136,441
350,136,442
351,136,443
352,136,444
353,137,362
354,137,363
355,137,364
356,137,365
357,137,366
358,137,367
359,137,368
360,137,369
361,137,370
362,137,371
363,137,372
364,137,373
365,137,374
366,137,375
367,137,376
368,137,377
369,137,378
370,137,379
371,137,380
372,137,381
373,137,382
374,137,383
375,137,384
376,137,385
377,137,386
378,137,387
379,137,388
380,137,389
381,137,390
382,137,391
383,137,392
384,137,393
385,137,394
386,137,395
387,137,396
388,137,397
389,137,398
390,137,399
391,137,400
392,137,401
393,137,402
394,137,403
395,137,404
396,137,405
397,137,406
398,137,407
399,137,408
400,137,409
401,137,410
402,137,411
403,137,412
404,137,413
405,137,414
406,137,415
407,137,416
408,137,417
409,137,418
410,137,419
411,137,420
412,137,421
413,137,422
414,137,423
415,137,424
416,137,425
417,137,426
418,137,427
419,137,428
420,137,429
421,137,430
422,137,431
423,137,432
424,137,433
425,137,434
426,137,435
427,137,436
428,137,437
429,137,438
430,137,439
431,137,440
432,137,441
433,137,442
434,137,443
435,137,444
436,138,361
437,138,362
438,138,363
439,138,364
440,138,365
441,138,366
442,138,367
443,138,368
444,138,369
445,138,370
446,138,371
447,138,372
448,138,373
449,138,374
450,138,375
451,138,376
452,138,377
453,138,378
454,138,379
455,138,380
456,138,381
457,138,382
458,138,383
459,138,384
460,138,385
461,138,386
462,138,387
463,138,388
464,138,389
465,138,390
466,138,391
467,138,392
468,138,393
469,138,394
470,138,395
471,138,396
472,138,397
473,138,398
474,138,399
475,138,400
476,138,401
477,138,402
478,138,403
479,138,404
480,138,405
481,138,406
482,138,407
483,138,408
484,138,409
485,138,410
486,138,411
487,138,412
488,138,413
489,138,414
490,138,415
491,138,416
492,138,417
493,138,418
494,138,419
495,138,420
496,138,421
497,138,422
498,138,423
499,138,424
500,138,425
501,138,426
502,138,427
503,138,428
504,138,429
505,138,430
506,138,431
507,138,432
508,138,433
509,138,434
510,138,435
511,138,436
512,138,437
513,138,438
514,138,439
515,138,440
516,138,441
517,138,442
518,138,443
519,138,444
520,139,361
521,139,362
522,139,363
523,139,364
524,139,365
525,139,366
526,139,367
527,139,368
528,139,369
529,139,370
530,139,371
531,139,372
532,139,373
533,139,374
534,139,375
535,139,376
536,139,377
537,139,378
538,139,379
539,139,380
540,139,381
541,139,382
542,139,383
543,139,384
544,139,385
545,139,386
546,139,387
547,139,388
548,139,389
549,139,390
550,139,391
551,139,392
552,139,393
553,139,394
554,139,395
555,139,396
556,139,397
557,139,398
558,139,399
559,139,400
560,139,401
561,139,402
562,139,403
563,139,404
564,139,405
565,139,406
566,139,407
567,139,408
568,139,409
569,139,410
570,139,411
571,139,412
572,139,413
573,139,414
574,139,415
575,139,416
576,139,417
577,139,418
578,139,419
579,139,420
580,139,421
581,139,422
582,139,423
583,139,424
584,139,425
585,139,426
586,139,427
587,139,428
588,139,429
589,139,430
590,139,431
591,139,432
592,139,433
593,139,434
594,139,435
595,139,436
596,139,437
597,139,438
598,139,439
599,139,440
600,139,441
601,139,442
602,139,443
603,139,444
604,139,445
605,140,361
606,140,362
607,140,363
608,140,364
609,140,365
610,140,366
611,140,367
612,140,368
613,140,369
614,140,370
615,140,371
616,140,372
617,140,373
618,140,374
619,140,375
620,140,376
621,140,377
622,140,378
623,140,379
624,140,380
625,140,381
626,140,382
627,140,383
628,140,384
629,140,385
630,140,386
631,140,387
632,140,388
633,140,389
634,140,390
635,140,391
636,140,392
637,140,393
638,140,394
639,140,395
640,140,396
641,140,397
642,140,398
643,140,399
644,140,400
645,140,401
646,140,402
647,140,403
648,140,404
649,140,405
650,140,406
651,140,407
652,140,408
653,140,409
654,140,410
655,140,411
656,140,412
657,140,413
658,140,414
659,140,415
660,140,416
661,140,417
662,140,418
663,140,419
664,140,420
665,140,421
666,140,422
667,140,423
668,140,424
669,140,425
670,140,426
671,140,427
672,140,428
673,140,429
674,140,430
675,140,431
676,140,432
677,140,433
678,140,434
679,140,435
680,140,436
681,140,437
682,140,438
683,140,439
684,140,440
685,140,441
686,140,442
687,140,443
688,140,444
689,140,445
690,141,361
691,141,362
692,141,363
693,141,364
694,141,365
695,141,366
696,141,367
697,141,368
698,141,369
699,141,370
700,141,371
701,141,372
702,141,373
703,141,374
704,141,375
705,141,376
706,141,377
707,141,378
708,141,379
709,141,380
710,141,381
711,141,382
712,141,383
713,141,384
714,141,385
715,141,386
716,141,387
717,141,388
718,141,389
719,141,390
720,141,391
721,141,392
722,141,393
723,141,394
724,141,395
725,141,396
726,141,397
727,141,398
728,141,399
729,141,400
730,141,401
731,141,402
732,141,403
733,141,404
734,141,405
735,141,406
736,141,407
737,141,408
738,141,409
739,141,410
740,141,411
741,141,412
742,141,413
743,141,414
744,141,415
745,141,416
746,141,417
747,141,418
748,141,419
749,141,420
750,141,421
751,141,422
752,141,423
753,141,424
754,141,425
755,141,426
756,141,427
757,141,428
758,141,429
759,141,430
760,141,431
761,141,432
762,141,433
763,141,434
764,141,435
765,141,436
766,141,437
767,141,438
768,141,439
769,141,440
770,141,441
771,141,442
772,141,443
773,141,444
774,141,445
775,142,361
776,142,362
777,142,363
778,142,364
779,142,365
780,142,366
781,142,367
782,142,368
783,142,369
784,142,370
785,142,371
786,142,372
787,142,373
788,142,374
789,142,375
790,142,376
791,142,377
792,142,378
793,142,379
794,142,380
795,142,381
796,142,382
797,142,383
798,142,384
799,142,385
800,142,386
801,142,387
802,142,388
803,142,389
804,142,390
805,142,391
806,142,392
807,142,393
808,142,394
809,142,395
810,142,396
811,142,397
812,142,398
813,142,399
814,142,400
815,142,401
816,142,402
817,142,403
818,142,404
819,142,405
820,142,406
821,142,407
822,142,408
823,142,409
824,142,410
825,142,411
826,142,412
827,142,413
828,142,414
829,142,415
830,142,416
831,142,417
832,142,418
833,142,419
834,142,420
835,142,421
836,142,422
837,142,423
838,142,424
839,142,425
840,142,426
841,142,427
842,142,428
843,142,429
844,142,430
845,142,431
846,142,432
847,142,433
848,142,434
849,142,435
850,142,436
851,142,437
852,142,438
853,142,439
854,142,440
855,142,441
856,142,442
857,142,443
858,142,444
859,142,445
860,143,361
861,143,362
862,143,363
863,143,364
864,143,365
865,143,366
866,143,367
867,143,368
868,143,369
869,143,370
870,143,371
871,143,372
872,143,373
873,143,374
874,143,375
875,143,376
